Category,Carboidratos,Colesterol,Fibra,Calorias,Manganês,Proteína,Selênio,Açúcar,Lipídios,Cálcio,Cobre,Ferro,Magnésio,Fósforo,Potássio,Sódio,Zinco,Vitamina C,Vitamina E,Vitamina K,Vitamina A,Vitamina B
Pudim,24.2,49.0,0.0,109.0,0.005,0.65,2.4,13.51000023,1.12,8.0,0.013,0.13,1.0,16.0,6.0,63.0,0.1,0.0,0.1,0.0,15.0,0.227
Pudim de Milho,17.0,74.0,1.399999976,131.0,0.08,4.35,6.0,6.96999979,5.08,40.0,0.032,0.54,15.0,93.0,176.0,281.0,0.52,3.7,0.12,0.5,50.0,2.136
Pudins,48.68,4.3125,0.7125000057291667,220.83333333333334,0.09010416666666667,2.129375,1.7416666666666665,17.461666628895834,2.2020833333333334,94.10416666666667,0.07641666666666667,0.419375,14.5625,240.0,135.1875,657.0416666666666,0.2920833333333333,0.35833333333333334,0.028125,0.16458333333333333,16.0,2.322729166666667
Pudins de Ovo,39.169999999999995,119.66666666666667,0.0,214.0,0.010666666666666666,5.006666666666667,8.533333333333333,0.0,4.383333333333334,172.0,0.025666666666666667,0.8766666666666666,27.666666666666668,202.0,328.3333333333333,152.66666666666666,0.6933333333333334,0.6666666666666666,0.0,0.0,53.0,2.5306666666666664
Puffs e Torções de Queijo,72.35,1.0,10.69999981,432.0,0.0,8.5,9.6,7.289999962,12.1,357.0,0.085,1.28,41.0,357.0,286.0,1285.0,2.14,21.4,4.25,1.1,38.0,25.14
Pummelo,9.62,0.0,1.0,38.0,0.017,0.76,0.0,0.0,0.04,4.0,0.048,0.11,6.0,17.0,216.0,1.0,0.08,61.0,0.0,0.0,0.0,0.317
Purê,11.74,0.0,1.100000024,54.0,0.305,0.66,0.9,0.189999998,0.49,96.0,0.048,2.92,20.0,39.0,58.0,8.0,0.76,0.0,0.0,0.0,0.0,0.44499999999999995
Purê de Maçã,14.985,0.0,1.150000036,57.0,0.03875,0.17,0.3,8.3625001915,0.1375,3.75,0.03225,0.23249999999999998,3.0,5.75,71.0,8.5,0.0325,6.3999999999999995,0.125,0.4,0.0,1.97625
Pâté de Fígado de Pato,4.67,150.0,0.0,462.0,0.12,11.4,44.0,0.0,43.84,70.0,0.4,5.5,13.0,200.0,138.0,697.0,0.92,2.0,0.0,0.0,1001.0,13.556999999999999
Pães Doces,50.575,35.5,0.90000003575,356.75,0.33575,5.925,15.725,7.932499885,15.024999999999999,63.75,0.07975,1.8624999999999998,14.75,210.75,92.25,584.25,0.4675,0.65,0.4975,1.1,15.25,13.96975
Pãezinhos,49.20692307692308,6.846153846153846,3.915384595153846,275.3076923076923,0.8423846153846154,9.435384615384615,29.86923076923077,3.655384666615385,4.838461538461538,95.3076923076923,0.1747692307692308,3.233846153846154,35.69230769230769,121.07692307692308,141.92307692307693,516.9230769230769,1.0323076923076924,0.04615384615384616,0.32923076923076927,2.6846153846153844,6.923076923076923,22.548076923076923
Pão,50.133272727272725,5.109090909090909,4.7181818333090915,272.2,0.9178,9.299090909090909,25.258181818181818,3.632545448309091,4.286,82.72727272727273,0.1960727272727273,2.960909090909091,43.07272727272727,159.4909090909091,184.70909090909092,516.6181818181818,1.0709090909090908,0.13636363636363635,0.2930909090909091,1.8218181818181818,7.327272727272727,21.672581818181822
Pão De Gordura Vegetal,0.0,0.0,0.0,884.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Pão Fofo,71.0,0.0,0.0,371.0,0.741,10.4,18.8,0.0,4.3,32.0,0.1725,1.895,25.0,100.0,100.0,906.0,0.88,0.1,0.0,0.0,0.0,3.1635
Pão Frito,47.135,5.5,0.850000024,319.5,0.351,7.535,12.55,1.7849999665,11.18,54.5,0.0935,3.7350000000000003,18.5,117.5,76.0,500.0,0.41,0.0,0.045,0.4,0.0,5.324999999999999
Pão Italiano Crocante Pepperidge Farm,41.6,11.0,0.0,372.0,0.0,8.3,0.0,0.0,19.2,0.0,0.0,2.37,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
Pão da Marca Holandesa,3.93,60.0,0.300000012,273.0,0.039,12.0,18.4,0.899999976,22.91,7.0,0.069,0.16,15.0,119.0,210.0,1055.0,2.53,1.4,0.26,1.2,33.0,70.28200000000001
Pão da Mãe,7.53,45.0,0.0,282.0,0.066,12.07,35.1,0.0,22.3,43.0,0.09,1.32,16.0,129.0,225.0,1127.0,1.43,1.0,0.0,0.0,0.0,5.543
Pão de Azeitona,9.2,38.0,0.0,235.0,0.035,11.8,16.4,0.0,16.5,109.0,0.05,0.54,19.0,127.0,297.0,1484.0,1.38,0.0,0.25,3.4,60.0,71.65
Pão de Barbecue,6.4,37.0,0.0,173.0,0.04,15.84,21.3,0.0,8.9,55.0,0.07,1.16,17.0,132.0,329.0,1334.0,2.46,0.0,0.0,0.0,0.0,6.3839999999999995
Pão de Luxo,4.9,36.0,0.0,141.0,0.041,18.4,21.5,0.0,4.8,36.0,0.1,1.05,20.0,185.0,377.0,1225.0,3.05,0.0,0.0,0.0,0.0,6.681
Pão de Picles e Pimiento,8.46,58.0,1.5,225.0,0.111,11.23,7.9,8.460000038,15.95,109.0,0.105,1.33,34.0,153.0,371.0,1304.0,1.68,7.8,0.4,5.1,78.0,36.394
Pão de Picnic,4.76,38.0,0.0,232.0,0.028,14.92,35.7,0.0,16.64,47.0,0.07,1.02,15.0,125.0,267.0,1164.0,2.18,0.0,0.0,0.0,0.0,5.402
Pão de Tênis,53.26,0.0,2.599999905,258.0,0.48,9.0,15.5,3.00999999,1.05,67.0,0.03,3.4,28.0,160.0,100.0,810.0,0.53,0.0,0.07,0.2,0.0,4.84
Pêras Commodidade USDA,14.56,0.0,1.9000000360000002,56.5,0.0395,0.31000000000000005,0.0,9.745000364,0.16999999999999998,7.0,0.03,0.31000000000000005,5.5,8.0,80.0,4.5,0.115,0.6,0.155,0.3,0.0,0.2735
Pêssegos,25.844,0.0,1.8199999808,99.73333333333333,0.09620000000000001,1.204,0.24666666666666665,11.5120001164,0.24333333333333332,9.266666666666667,0.12286666666666667,1.1546666666666667,13.666666666666666,36.2,305.6666666666667,4.8,0.198,10.273333333333333,0.3186666666666667,2.44,0.0,5.0806666666666676
Pêssegos Commodidade USDA,15.65,0.0,0.699999988,61.0,0.037,0.56,0.0,10.60999966,0.15,3.0,0.03,0.25,5.0,10.0,87.0,7.0,0.16,2.5,1.23,2.8,0.0,0.6890000000000001
Quaker Aveia,1.22,0.0,0.0,5.0,0.0,0.0,0.0,1.220000029,0.0,1.0,0.0,0.03,0.0,0.0,16.0,13.0,0.0,8.8,1.67,0.0,0.0,6.231
Queijo,3.6989041095890407,69.3972602739726,0.03835616412328767,291.4931506849315,0.020191780821917808,21.864109589041096,13.495890410958905,1.6110958938493152,20.936164383561643,590.8904109589041,0.06031506849315068,0.4550684931506849,24.726027397260275,459.83561643835617,140.43835616438355,697.7260273972603,2.4935616438356165,0.1602739726027397,0.18835616438356165,1.8205479452054796,173.4931506849315,18.121150684931507
Queijo Desidratado,6.985,72.5,0.0,328.0,0.02575,19.8975,16.1,3.714999914,24.595,591.0,0.04375,0.7124999999999999,30.0,529.75,304.25,1344.75,3.185,0.0,0.11,0.85,193.25,11.94825
Queijo Furter,1.51,68.0,0.0,328.0,0.03,14.1,15.7,1.50999999,29.0,58.0,0.07,1.08,13.0,178.0,206.0,1082.0,2.25,0.0,0.24,1.6,6.0,68.93
Queijo Imitado,1.0,15.0,0.0,390.0,0.0,25.0,14.6,1.0,32.0,705.0,0.03,0.7,30.0,530.0,55.0,670.0,3.0,0.0,0.28,2.7,113.0,1.37
Queijo de Cabeça,0.0,69.0,0.0,157.0,0.0,13.83,0.1,0.0,10.9,16.0,0.122,1.5,9.0,56.0,31.0,830.0,0.97,0.0,0.25,3.4,0.0,105.818
Queijo de Fígado,2.1,174.0,0.0,304.0,0.2,15.2,36.5,0.0,25.6,8.0,0.383,10.83,12.0,207.0,226.0,1225.0,3.7,3.0,0.0,0.0,5252.0,42.763000000000005
Quiabo,5.696666666666666,0.0,2.6666666666666665,26.833333333333332,0.7488333333333334,1.9316666666666666,0.5499999999999999,2.4516666731666668,0.22833333333333336,84.66666666666667,0.09016666666666667,0.545,45.666666666666664,43.5,208.66666666666666,83.33333333333333,0.5383333333333333,15.083333333333334,0.3116666666666667,46.333333333333336,0.0,11.897333333333332
Quinoa,42.73,0.0,4.899999976,244.0,1.3319999999999999,9.26,5.65,0.0,3.995,32.0,0.391,3.0300000000000002,130.5,304.5,367.5,6.0,2.095,0.0,1.535,0.0,0.0,37.1045
Rabanada,28.55,99.0,0.550000012,221.0,0.2165,7.550000000000001,18.4,0.0,8.45,103.5,0.07100000000000001,1.94,17.0,128.0,134.0,487.0,0.72,0.3,0.0,0.0,85.5,4.7909999999999995
Rabanetes,12.222857142857142,0.0,1.4285714457142855,54.42857142857143,0.11457142857142857,1.8171428571428572,0.6857142857142857,1.4314285857142859,0.2571428571428571,110.0,0.324,1.2571428571428573,33.0,50.57142857142857,733.8571428571429,200.71428571428572,0.45285714285714285,13.714285714285714,0.0,0.38571428571428573,0.0,6.957285714285714
Rabo Amarelo,0.0,63.0,0.0,166.5,0.017,26.405,41.65,0.0,5.98,26.0,0.051500000000000004,0.56,34.0,179.0,479.0,44.5,0.595,2.8499999999999996,0.0,0.05,30.0,10.047
Radicchio,4.48,0.0,0.899999976,23.0,0.138,1.43,0.9,0.600000024,0.25,19.0,0.341,0.57,13.0,40.0,302.0,22.0,0.62,8.0,2.26,255.2,0.0,11.625
Raiz de Bardana,19.88,0.0,2.299999952,82.66666666666667,0.25733333333333336,1.9033333333333333,0.8333333333333334,3.333333333,0.14333333333333334,46.333333333333336,0.085,0.7799999999999999,38.666666666666664,79.0,342.6666666666667,83.0,0.36333333333333334,2.733333333333333,0.43333333333333335,1.8666666666666665,0.0,9.666333333333332
Raiz de Gengibre,17.77,0.0,2.0,80.0,0.229,1.82,0.7,1.700000048,0.75,16.0,0.226,0.6,43.0,34.0,415.0,13.0,0.34,5.0,0.26,0.1,0.0,30.172
Raiz de Lótus,16.423333333333332,0.0,3.6999999683333336,68.66666666666667,0.2336666666666667,1.92,0.6333333333333333,0.16666666666666666,0.08,32.333333333333336,0.23033333333333336,0.9866666666666667,22.333333333333332,85.33333333333333,427.3333333333333,122.0,0.35000000000000003,32.93333333333333,0.0033333333333333335,0.03333333333333333,0.0,17.776333333333334
Raiz de Pastinaca,17.33666666666667,0.0,4.166666666666667,72.33333333333333,0.3826666666666667,1.28,1.7333333333333334,4.800000191,0.3,36.666666666666664,0.132,0.5833333333333334,29.0,69.66666666666667,369.6666666666667,88.66666666666667,0.36999999999999994,14.333333333333334,1.1633333333333333,8.166666666666666,0.0,19.535999999999998
Rambutã,20.87,0.0,0.899999976,82.0,0.343,0.65,0.0,0.0,0.21,22.0,0.066,0.35,7.0,9.0,42.0,11.0,0.08,4.9,0.0,0.0,0.0,1.425
Ravioli de Carne Chef Boyardee em Molho de Tomate e Carne,13.58,3.0,0.5,92.0,0.0,3.3,0.0,1.940000057,2.67,11.0,0.0,0.67,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0
Raízes Mashu,22.6,0.0,0.0,135.0,0.0,5.8,0.0,0.0,2.4,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.47
Raízes de Cicória,17.51,0.0,0.0,73.0,0.233,1.4,0.7,0.0,0.2,41.0,0.077,0.8,22.0,61.0,290.0,50.0,0.33,5.0,0.0,0.0,0.0,1.034
Receitas de Quebrados,7.7,0.0,4.699999809,131.0,0.0,17.8,0.0,0.600000024,4.3,32.0,0.0,4.6,0.0,201.0,189.0,427.0,1.0,0.0,0.0,0.0,0.0,21.799999999999997
Recheio de Pão,49.125,0.25,5.825000107,282.75,0.35150000000000003,6.7749999999999995,39.525,4.7675001025,6.25,58.25,0.15175,2.2725,27.25,82.5,146.5,967.75,0.5475,1.075,0.6575,5.9,46.0,12.47975
Recheio de Queijo,6.986666666666667,66.66666666666667,0.0,291.6666666666667,0.013333333333333334,13.306666666666667,8.433333333333334,3.606666724,23.686666666666667,398.3333333333333,0.027,0.5966666666666667,21.333333333333332,559.3333333333334,198.66666666666666,1214.3333333333333,1.8966666666666665,0.0,0.32,1.4000000000000001,169.0,22.742
Recheio de Sanduíche,10.469999999999999,19.0,1.7499999775,192.0,0.3955,7.83,5.1,2.289999962,13.17,28.0,0.3895,1.145,67.5,139.5,225.0,821.5,1.1600000000000001,0.0,1.7349999999999999,0.8,13.0,65.291
Recheios de Torta,27.615000000000002,0.0,1.34999999425,112.25,0.08225,0.425,0.30000000000000004,15.174999952250001,0.1325,13.25,0.08275,0.41500000000000004,6.75,12.25,95.75,22.25,0.065,2.2,0.0675,1.1,0.0,3.27825
Red Baron Pockets Premium,27.2,31.0,0.0,268.0,0.0,11.2,0.0,0.0,12.7,143.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0
Refeição de Carne Fatiada com Molho Freezer Queen,10.0,12.0,1.399999976,81.0,0.0,6.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0
Rei do Hambúrguer,13.74,46.0,1.399999976,252.0,0.2,13.94,20.1,3.519999981,15.66,35.0,0.12,2.8,18.0,111.0,192.0,289.0,3.0,0.2,0.0,14.1,0.0,3.917
Relish de Cranberry e Laranja,46.2,0.0,0.0,178.0,0.0,0.3,0.0,0.0,0.1,11.0,0.04,0.2,4.0,8.0,38.0,32.0,0.0,18.0,0.0,0.0,0.0,0.15000000000000002
Relish de Picles,30.963333333333335,0.0,1.9333333573333336,116.66666666666667,0.015,0.8333333333333334,0.0,9.70999972,0.49,4.0,0.08333333333333333,1.0866666666666667,10.333333333333334,23.666666666666668,59.666666666666664,999.3333333333334,0.15333333333333335,1.4333333333333333,0.19333333333333333,27.933333333333334,0.0,2.197
Renina,12.84,9.75,0.25,86.75,0.035250000000000004,3.1325000000000003,2.1,0.0,2.56,122.5,0.0475,0.175,16.25,95.75,160.75,48.75,0.43,0.875,0.0,0.0,38.0,0.93975
Repolho,4.6525,0.0,2.0349999667,21.7,0.18314999999999998,1.4455,0.7899999999999999,1.4234999776000001,0.1315,51.5,0.0349,0.5465,15.35,31.65,264.35,128.25,0.20750000000000002,26.564999999999998,0.074,44.675,0.0,9.9909
Repolho do Pântano,3.52,0.0,1.9666666189999997,19.666666666666668,0.14866666666666664,2.2533333333333334,0.9,0.0,0.22666666666666666,61.666666666666664,0.021666666666666667,1.4366666666666668,43.666666666666664,41.0,293.3333333333333,197.66666666666666,0.16666666666666666,29.0,0.0,0.0,0.0,0.9803333333333333
Restaurante de Jantar Worthington,6.87,1.0,3.0499999525,213.0,0.0,16.04,0.0,0.980000019,13.5,46.0,0.0,4.48,0.0,131.0,150.0,671.0,0.92,0.0,0.0,0.0,0.0,18.64
Robalo,0.0,72.0,0.0,117.0,0.3496666666666666,20.926666666666666,32.56666666666666,0.0,3.0500000000000003,40.0,0.05433333333333334,0.9966666666666667,42.166666666666664,225.0,330.0,78.66666666666667,0.5516666666666666,0.6833333333333332,0.08333333333333333,0.016666666666666666,40.333333333333336,16.13366666666667
Rodadas Macias Loma Linda com Molho,7.4,1.0,3.5,145.0,0.0,16.26,0.0,1.029999971,5.63,14.0,0.0,1.51,0.0,103.0,95.0,443.0,0.86,0.0,0.0,0.0,0.0,4.36
Rodovalho,0.0,55.0,0.0,108.5,0.0195,18.314999999999998,41.65,0.0,3.365,20.5,0.041999999999999996,0.41000000000000003,58.0,147.0,271.5,171.0,0.25,1.7,0.0,0.0,11.5,5.808999999999999
Rolinho de Ovo,30.01,9.333333333333334,2.4333333173333336,205.0,0.4103333333333334,9.0,17.666666666666668,5.913333416333334,5.45,42.333333333333336,0.10233333333333333,1.7299999999999998,25.333333333333332,97.33333333333333,247.66666666666666,548.6666666666666,0.6566666666666667,0.0,0.39333333333333337,29.433333333333334,0.0,3.8480000000000003
Rolo De Peru,3.58,44.5,0.0,123.5,0.0125,16.465,21.1,0.0,4.325,19.5,0.208,0.8600000000000001,18.5,212.5,348.5,814.0,1.445,0.0,0.23500000000000001,0.0,0.0,48.839
Rolo de Prosage Worthington,5.95,2.0,3.5,261.0,0.0,19.61,0.0,0.150000006,17.61,28.0,0.0,3.63,0.0,93.0,139.0,667.0,0.76,0.0,0.0,0.0,0.0,1.6
Romãs,18.7,0.0,4.0,83.0,0.119,1.67,0.5,13.67000008,1.17,10.0,0.158,0.3,12.0,36.0,236.0,3.0,0.35,10.2,0.6,16.4,0.0,8.865
Rosela,11.31,0.0,0.0,49.0,0.0,0.96,0.0,0.0,0.64,215.0,0.0,1.48,51.0,37.0,208.0,6.0,0.0,12.0,0.0,0.0,0.0,0.349
Rowal,23.9,0.0,6.199999809,111.0,0.155,2.3,0.0,14.10000038,2.0,15.0,1.06,2.2,32.0,52.0,131.0,4.0,0.43,25.8,0.0,0.0,0.0,0.0
Ruibarbo,12.685,0.0,1.3999999760000001,54.75,0.0915,1.51,0.775,7.725000202,0.215,106.25,0.017750000000000002,0.18,10.5,30.25,123.0,1.75,0.07,12.275,0.1825,19.925,0.0,7.58075
Rábano,11.29,0.0,3.299999952,48.0,0.126,1.18,2.8,7.989999771,0.69,56.0,0.058,0.42,27.0,31.0,246.0,314.0,0.83,24.9,0.01,1.3,0.0,6.5840000000000005
Rábano de Árvore,9.437999999999999,0.0,3.1199999332000004,45.8,0.49539999999999995,3.364,0.78,0.4,0.488,74.4,0.0824,1.18,86.2,56.4,412.6,123.6,0.454,79.4,0.04,43.2,0.0,10.841800000000001
Rúcula,5.075,0.0,0.800000012,33.5,0.1605,2.44,0.15,1.024999976,0.6799999999999999,81.0,0.038,1.13,23.5,53.5,184.5,13.5,0.235,41.5,0.215,54.3,0.0,8.8375
Sal,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,24.0,0.03,0.33,1.0,0.0,8.0,38758.0,0.1,0.0,0.0,0.0,0.0,0.0
Salada de Batata,11.17,68.0,1.299999952,143.0,0.101,2.68,4.1,0.0,8.2,19.0,0.118,0.65,15.0,52.0,254.0,529.0,0.31,10.0,0.0,0.0,29.0,1.7020000000000002
Salada de Frutas,16.716666666666665,0.0,1.049999992,64.16666666666667,0.123,0.38000000000000006,0.16666666666666666,3.018333435,0.06666666666666667,8.333333333333334,0.06483333333333334,0.32,6.833333333333333,9.5,94.5,4.5,0.09000000000000001,4.95,0.06666666666666667,0.43333333333333335,0.0,1.1935
Salada de Milho,3.6,0.0,0.0,21.0,0.359,2.0,0.9,0.0,0.4,38.0,0.134,2.18,13.0,53.0,459.0,4.0,0.59,38.2,0.0,0.0,0.0,0.888
Salada de Repolho,12.41,8.0,1.5,78.0,0.097,1.29,0.7,0.0,2.61,45.0,0.023,0.59,10.0,32.0,181.0,23.0,0.2,32.7,0.0,0.0,41.0,0.654
Salame,2.1425,86.0,0.02500000025,324.0,0.267,21.7325,27.3,0.519999996,24.72,19.0,0.19675,1.405,20.0,207.0,322.0,1680.75,3.17,0.0,0.185,1.4500000000000002,0.5,72.39449999999998
Salgueiro,14.399999999999999,0.0,0.0,357.0,0.0,4.35,0.0,0.0,31.3,65.0,0.0,1.9500000000000002,0.0,92.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,1.15
Salmão,0.0,60.96296296296296,0.0,165.62962962962962,0.020629629629629626,23.62962962962963,38.6925925925926,0.0,7.270370370370371,76.48148148148148,0.10759259259259259,0.6966666666666667,36.44444444444444,300.962962962963,407.6296296296296,215.66666666666666,0.6566666666666667,0.8037037037037037,0.65,0.10370370370370371,39.0,56.896518518518526
Salsa,33.45666666666667,0.0,22.133333443999998,194.33333333333334,3.999333333333333,18.896666666666665,20.566666666666666,2.7066666683333334,3.473333333333333,594.0,0.416,52.653333333333336,223.66666666666666,319.0,3553.0,299.6666666666667,3.9766666666666666,134.66666666666666,2.5533333333333332,999.8333333333334,0.0,46.637
Salsicha,4.66,52.111111111111114,0.5000000114444445,209.55555555555554,0.012,13.684444444444445,17.244444444444444,0.19333333433333333,14.809999999999999,69.55555555555556,0.14544444444444443,1.58,13.666666666666666,172.66666666666666,209.11111111111111,844.3333333333334,1.9088888888888889,3.0444444444444443,0.3766666666666667,0.5,8.88888888888889,57.39622222222222
Salsicha De Porco,0.0,76.66666666666667,0.0,340.3333333333333,0.017,16.336666666666666,0.0,0.0,29.97666666666667,53.0,0.073,1.1300000000000001,14.666666666666666,191.0,283.0,712.3333333333334,1.9166666666666667,0.6999999999999998,0.42333333333333334,0.9666666666666668,13.333333333333334,64.56099999999999
Salsicha De Porco E Carne Bovina,2.7,71.0,0.0,396.0,0.037,13.8,14.4,0.0,36.25,10.0,0.04,1.13,12.0,107.0,189.0,805.0,1.87,0.0,0.22,1.6,0.0,63.830999999999996
Salsicha De Porco E Peru,3.63,72.0,0.0,342.0,0.239,12.05,0.0,0.0,30.64,74.0,0.113,1.3,25.0,136.0,230.0,876.0,1.34,0.7,0.52,5.7,19.0,4.112
Salsicha Polonesa,1.63,70.0,0.0,326.0,0.049,14.1,17.7,0.0,28.72,12.0,0.09,1.44,14.0,136.0,237.0,876.0,1.93,1.0,0.0,0.0,0.0,5.713000000000001
Salsicha da Marca New England,4.83,49.0,0.0,161.0,0.036,17.27,19.2,0.0,7.58,7.0,0.1,0.94,16.0,136.0,321.0,1220.0,2.7,0.0,0.0,0.0,0.0,6.746
Salsicha de Iate,1.4,64.0,0.0,268.0,0.0,14.8,0.0,0.0,22.6,19.0,0.0,1.0,0.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0
Salsicha de Mel,2.18,50.0,0.0,182.0,0.037,18.58,15.6,0.0,10.5,9.0,0.1,2.2,16.0,137.0,291.0,1322.0,3.25,0.0,0.0,0.0,0.0,7.536999999999999
Salsichas Grandes Baixas em Gordura Loma Linda,4.9,0.0,4.099999905,154.0,0.0,23.1,0.0,0.340000004,4.69,17.0,0.0,2.29,0.0,137.0,100.0,481.0,2.5,0.0,0.0,0.0,0.0,16.990000000000002
Salsichas Grandes Loma Linda,5.77,0.0,3.5,217.0,0.0,21.47,0.0,0.439999998,12.03,17.0,0.0,2.52,0.0,143.0,116.0,426.0,2.29,0.0,0.0,0.0,0.0,34.1
Salsifi,16.44,0.0,3.1666665873333333,72.66666666666667,0.2293333333333333,2.92,0.6666666666666666,1.9333333966666668,0.18000000000000002,51.333333333333336,0.07633333333333334,0.6,19.666666666666668,62.333333333333336,315.3333333333333,96.0,0.32666666666666666,5.733333333333333,0.12666666666666668,0.19999999999999998,0.0,18.55933333333333
Samambaia-Arbórea,10.879999999999999,0.0,3.700000048,40.0,0.539,0.29,0.9,0.0,0.07,8.0,0.202,0.16,5.0,4.0,5.0,123.0,0.31,30.0,0.0,0.0,0.0,4.042
Sanduíche Recheado de Presunto e Queijo Hot Pockets,30.0,39.0,0.0,266.0,0.0,11.6,0.0,0.0,11.1,196.0,0.0,2.04,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanduíches E Hambúrgueres,25.625,40.0,0.0,247.0,0.1785,16.59,20.05,0.0,8.565000000000001,74.5,0.1105,2.7,23.5,187.0,226.5,659.5,2.635,1.35,0.0,0.0,16.5,5.47
Sapotes,33.76,0.0,2.599999905,134.0,0.0,2.12,0.0,0.0,0.6,39.0,0.0,1.0,30.0,28.0,344.0,10.0,0.0,20.0,0.0,0.0,0.0,1.83
Sapoti,19.96,0.0,5.300000191,83.0,0.0,0.44,0.6,0.0,1.1,21.0,0.086,0.8,12.0,12.0,193.0,12.0,0.1,14.7,0.0,0.0,0.0,0.509
Sardinha,0.37,101.5,0.0500000005,197.0,0.157,22.740000000000002,46.650000000000006,0.2150000035,10.955,311.0,0.229,2.61,36.5,428.0,369.0,459.5,1.355,0.5,1.74,1.5,32.0,99.8155
Saucettes Worthington,5.59,2.0,2.799999952,219.0,0.0,14.99,0.0,0.230000004,15.19,40.0,0.0,5.1,0.0,155.0,69.0,532.0,0.9,0.0,0.0,0.0,0.0,8.67
Scallops Vegetais Worthington,4.56,0.0,3.400000095,109.0,0.0,19.89,0.0,0.340000004,1.19,7.0,0.0,1.39,0.0,52.0,17.0,460.0,1.04,0.0,0.0,0.0,0.0,0.06
Scrapple,14.06,49.0,0.300000012,213.0,0.0,8.06,17.4,0.200000003,13.87,7.0,0.212,1.89,13.0,76.0,158.0,659.0,1.06,2.5,0.15,3.4,626.0,75.10600000000001
Seda PLN,3.29,0.0,0.400000006,41.0,0.0,2.88,2.3,2.470000029,1.65,123.0,0.0,0.44,16.0,0.0,123.0,49.0,0.25,0.0,0.0,0.0,0.0,1.44
Seda Plus Fibra,5.76,0.0,2.099999905,41.0,0.0,2.47,2.3,2.880000114,1.44,123.0,0.0,0.44,16.0,0.0,123.0,39.0,0.25,0.0,0.0,0.0,0.0,1.44
Seda Plus Omega-3 DHA,3.29,0.0,0.400000006,45.0,0.0,2.88,2.3,2.470000029,2.06,144.0,0.0,0.44,16.0,0.0,144.0,49.0,0.25,0.0,0.0,0.0,0.0,1.44
Seda Plus para Saúde Óssea,4.53,0.0,0.800000012,41.0,0.0,2.47,2.3,2.880000114,1.44,165.0,0.0,0.44,16.0,0.0,123.0,39.0,0.25,0.0,0.0,0.0,0.0,1.44
Seda Sem Adoçar,1.65,0.0,0.400000006,33.0,0.0,2.88,2.3,0.409999996,1.65,123.0,0.0,0.44,16.0,0.0,123.0,35.0,0.25,0.0,0.0,0.0,0.0,1.44
Segurelha,68.73,0.0,45.70000076,272.0,6.1,6.73,4.6,0.0,5.91,2132.0,0.847,37.88,377.0,140.0,1051.0,24.0,4.3,50.0,0.0,0.0,0.0,6.256
Sem Categoria,24.70540404040404,28.04040404040404,3.6878788186111113,250.86868686868686,0.7560707070707071,11.203737373737374,9.345454545454546,7.186464706631313,12.96959595959596,129.989898989899,0.224989898989899,3.740050505050505,51.44444444444444,183.8030303030303,366.54040404040404,681.0,1.5395454545454546,6.934343434343434,1.2831818181818182,7.962626262626262,33.93939393939394,19.760974747474748
Semente de Mostarda,34.94,0.0,14.69999981,469.0,1.767,24.94,133.6,6.789999962,28.76,521.0,0.41,9.98,298.0,841.0,682.0,5.0,5.7,3.0,2.89,5.4,0.0,132.244
Sementes,28.88,0.0,27.29999924,534.0,2.482,18.29,25.4,1.549999952,42.16,255.0,1.22,5.73,392.0,642.0,813.0,30.0,4.34,0.6,0.31,4.3,0.0,85.343
Sementes De Abóbora E Abobrinha,30.433999999999997,0.0,2.340000057,495.4,2.009,25.516,3.3599999999999994,0.8599999904000001,33.782,47.8,1.107,10.294,425.4,740.4,851.4,240.8,8.588,1.22,0.0,29.160000000000004,0.0,47.4336
Sementes De Cártamo,34.29,0.0,0.0,517.0,2.014,16.18,0.0,0.0,38.45,78.0,1.747,4.9,353.0,644.0,687.0,3.0,5.05,0.0,0.0,0.0,0.0,9.062000000000001
Sementes De Gergelim,22.6,0.0,14.239999962000002,580.6,1.85,17.812,22.48,0.3479999958,50.976,457.2,2.1732,10.246,348.8,696.4,425.0,139.2,8.42,0.0,0.48599999999999993,0.0,0.0,28.006000000000004
Sementes De Rabanete,3.6,0.0,0.0,43.0,0.26,3.81,0.6,0.0,2.53,51.0,0.12,0.86,44.0,113.0,86.0,6.0,0.56,28.9,0.0,0.0,0.0,4.0760000000000005
Sementes de Alfafa,2.1,0.0,1.899999976,23.0,0.188,3.99,0.6,0.180000007,0.69,32.0,0.157,0.96,27.0,70.0,79.0,6.0,0.92,8.2,0.02,30.5,0.0,15.280000000000001
